2022-09-28 08:33:30.8962 | 离心机搬运回零 
2022-09-28 08:38:45.3530 | 离心机搬运回零 
2022-09-28 08:58:20.7240 | 取1样品到移栽 
2022-09-28 08:59:18.7698 | 搬运1样品到离心机 
2022-09-28 09:00:25.5332 | 从离心机搬运1样品到移栽 
2022-09-28 09:01:31.9376 | 从移栽取出1样品管 
2022-09-28 09:05:42.7249 | 1样品开始移液-Volume-6ml 
2022-09-28 09:13:35.3458 | 取2样品到移栽 
2022-09-28 09:15:20.7289 | 搬运2样品到离心机 
2022-09-28 09:16:28.1726 | 从离心机搬运2样品到移栽 
2022-09-28 09:17:35.1055 | 从移栽取出2样品管 
2022-09-28 09:19:32.7459 | 2样品开始移液-Volume-6ml 
2022-09-28 09:29:22.8167 | 取4样品到移栽 
2022-09-28 09:30:35.2590 | 搬运4样品到离心机 
2022-09-28 09:31:43.1923 | 从离心机搬运4样品到移栽 
2022-09-28 09:32:49.6386 | 从移栽取出4样品管 
2022-09-28 09:37:34.8697 | 取5样品到移栽 
2022-09-28 09:38:25.6070 | 搬运5样品到离心机 
2022-09-28 09:39:33.0327 | 从离心机搬运5样品到移栽 
2022-09-28 09:40:39.5577 | 从移栽取出5样品管 
2022-09-28 09:43:46.1836 | 5样品开始移液-Volume-6ml 
2022-09-28 09:51:15.5088 | 取6样品到移栽 
2022-09-28 09:52:24.9501 | 搬运6样品到离心机 
2022-09-28 09:53:32.3788 | 从离心机搬运6样品到移栽 
2022-09-28 09:54:39.8064 | 从移栽取出6样品管 
2022-09-28 09:57:32.7628 | 6样品开始移液-Volume-6ml 
2022-09-28 10:04:10.0064 | 取7样品到移栽 
2022-09-28 10:06:35.7586 | 取7样品到移栽 停止 
2022-09-28 10:07:02.3066 | 6样品开始移液-Volume-6ml 停止 
2022-09-28 10:25:56.1668 | 离心机搬运回零 
2022-09-28 16:39:11.0774 | 离心机搬运回零 
2022-09-28 17:53:45.3584 | 取1样品到移栽 
2022-09-28 17:55:49.0595 | 搬运1样品到离心机 
2022-09-28 17:56:56.1142 | 从离心机搬运1样品到移栽 
