2022-09-28 09:14:18.8355 | 样品1净化管开始振荡-60s-6rpm 
2022-09-28 09:14:18.8873 | 振荡回零 
2022-09-28 09:16:08.9729 | 振荡回零 
2022-09-28 09:29:31.3948 | 样品2净化管开始振荡-60s-6rpm 
2022-09-28 09:29:31.3948 | 振荡回零 
2022-09-28 09:31:20.8540 | 振荡回零 
2022-09-28 09:51:24.1228 | 样品5净化管开始振荡-60s-6rpm 
2022-09-28 09:51:24.1228 | 振荡回零 
2022-09-28 09:53:15.2376 | 振荡回零 
2022-09-28 10:04:19.2277 | 样品6净化管开始振荡-60s-6rpm 
2022-09-28 10:04:19.2277 | 振荡回零 
2022-09-28 10:07:02.2886 | 样品6净化管开始振荡-60s-6rpm 停止 
2022-09-28 19:49:20.3698 | 样品1净化管开始振荡-60s-6rpm 
2022-09-28 19:49:20.3698 | 振荡回零 
2022-09-28 19:51:11.5056 | 振荡回零 
2022-09-28 20:01:27.9489 | 样品2净化管开始振荡-60s-6rpm 
2022-09-28 20:01:27.9489 | 振荡回零 
2022-09-28 20:03:18.2508 | 振荡回零 
2022-09-28 20:13:08.2828 | 样品3净化管开始振荡-60s-6rpm 
2022-09-28 20:13:08.2828 | 振荡回零 
2022-09-28 20:14:59.4794 | 振荡回零 
2022-09-28 20:45:07.8367 | 样品1净化管开始振荡-60s-6rpm 
2022-09-28 20:45:07.8367 | 振荡回零 
2022-09-28 20:46:58.2215 | 振荡回零 
2022-09-28 20:56:45.0101 | 样品2净化管开始振荡-60s-6rpm 
2022-09-28 20:56:45.0101 | 振荡回零 
2022-09-28 20:58:35.1605 | 振荡回零 
2022-09-28 21:09:29.6370 | 样品3净化管开始振荡-60s-6rpm 
2022-09-28 21:09:29.6370 | 振荡回零 
2022-09-28 21:11:18.6495 | 振荡回零 
2022-09-28 21:21:06.8553 | 样品4净化管开始振荡-60s-6rpm 
2022-09-28 21:21:06.8553 | 振荡回零 
2022-09-28 21:23:10.4886 | 振荡回零 
2022-09-28 21:33:02.1073 | 样品6净化管开始振荡-60s-6rpm 
2022-09-28 21:33:02.1073 | 振荡回零 
2022-09-28 21:35:12.4736 | 振荡回零 
2022-09-28 21:43:02.8177 | 样品8净化管开始振荡-60s-6rpm 
2022-09-28 21:43:02.8177 | 振荡回零 
2022-09-28 21:44:52.5611 | 振荡回零 
2022-09-28 22:43:05.9526 | 样品1净化管开始振荡-60s-6rpm 
2022-09-28 22:43:05.9526 | 振荡回零 
2022-09-28 22:44:58.7499 | 振荡回零 
2022-09-28 22:54:30.7870 | 样品2净化管开始振荡-60s-6rpm 
2022-09-28 22:54:30.7870 | 振荡回零 
2022-09-28 22:55:58.5662 | 样品2净化管开始振荡-60s-6rpm 停止 
