2022-10-24 17:10:49.1862 | 拧盖移动到上下料位 出错 
2022-10-24 17:10:49.2102 | 拧盖移动到上下料位 出错 
2022-10-24 17:10:53.4080 | 拧盖移动到上下料位 出错 
2022-10-24 17:10:53.4329 | 拧盖移动到上下料位 出错 
2022-10-24 17:10:57.8431 | 拧盖移动到上下料位 出错 
2022-10-24 17:10:57.8680 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:01.6679 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:01.6928 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:05.7799 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:05.8058 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:09.6146 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:09.6405 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:13.7515 | 拧盖移动到上下料位 出错 
2022-10-24 17:11:13.7765 | 拧盖移动到上下料位 出错 
