2022-09-27 08:14:36.4046 | 振荡回零 
2022-09-27 10:29:08.5186 | 振荡回零 
2022-09-27 11:53:10.5907 | 振荡回零 
2022-09-27 12:00:17.3114 | 样品1开始振荡-30s-6rpm 
2022-09-27 12:00:19.3410 | 振荡回零 
2022-09-27 12:02:23.0621 | 振荡回零 
2022-09-27 12:15:23.6793 | 样品1开始振荡-30s-6rpm 
2022-09-27 12:15:23.6793 | 振荡回零 
2022-09-27 12:17:50.3460 | 振荡回零 
2022-09-27 12:28:34.4383 | 样品3开始振荡-30s-6rpm 
2022-09-27 13:00:03.4810 | 振荡回零 
2022-09-27 13:01:50.1337 | 振荡回零 
2022-09-27 14:22:16.9780 | 样品1开始振荡-30s-6rpm 
2022-09-27 14:22:16.9780 | 振荡回零 
2022-09-27 14:24:42.0460 | 振荡回零 
2022-09-27 14:32:59.9463 | 样品1开始振荡-30s-6rpm 
2022-09-27 14:32:59.9463 | 振荡回零 
2022-09-27 14:35:26.1593 | 振荡回零 
2022-09-27 14:44:47.9467 | 样品3开始振荡-30s-6rpm 
2022-09-27 14:44:47.9467 | 振荡回零 
2022-09-27 14:47:23.5067 | 振荡回零 
2022-09-27 15:02:12.8092 | 样品5开始振荡-30s-6rpm 
2022-09-27 15:02:12.8092 | 振荡回零 
2022-09-27 15:04:42.4260 | 振荡回零 
2022-09-27 15:18:11.8821 | 样品7开始振荡-30s-6rpm 
2022-09-27 15:18:11.8821 | 振荡回零 
2022-09-27 15:20:49.4885 | 振荡回零 
2022-09-27 17:02:14.1906 | 振荡回零 
2022-09-27 17:07:54.0606 | 样品1开始振荡-1s-6rpm 
2022-09-27 17:07:54.0606 | 振荡回零 
2022-09-27 17:09:50.2857 | 振荡回零 
2022-09-27 17:14:33.1033 | 样品2开始振荡-1s-6rpm 
2022-09-27 17:14:41.8110 | 振荡回零 
2022-09-27 17:17:32.5673 | 振荡回零 
2022-09-27 17:50:51.9090 | 样品1开始振荡-60s-6rpm 
2022-09-27 17:50:51.9090 | 振荡回零 
2022-09-27 17:54:22.4798 | 振荡回零 
2022-09-27 18:03:56.1614 | 样品1开始振荡-60s-6rpm 
2022-09-27 18:03:56.1614 | 振荡回零 
2022-09-27 18:06:56.2059 | 振荡回零 
2022-09-27 18:10:51.0368 | 样品2开始振荡-60s-6rpm 
2022-09-27 18:10:51.0368 | 振荡回零 
2022-09-27 18:13:51.2528 | 振荡回零 
