2022-10-23 10:45:58.8728 | 涡旋回零 
2022-10-23 10:47:50.3187 | 涡旋回零 
2022-10-23 11:07:45.1388 | 涡旋回零 
2022-10-23 11:30:58.5079 | 涡旋回零 
2022-10-23 11:39:30.5886 | 2样品涡旋 
2022-10-23 11:41:32.0358 | 1样品涡旋 
2022-10-23 11:45:52.0283 | 4样品涡旋 
2022-10-23 11:50:19.0161 | 3样品涡旋 
2022-10-23 12:17:49.4525 | 涡旋回零 
2022-10-23 13:43:23.8593 | 涡旋回零 
2022-10-23 13:50:20.2026 | 6样品涡旋 
2022-10-23 13:52:49.1352 | 5样品涡旋 
2022-10-23 13:58:52.4205 | 8样品涡旋 
2022-10-23 14:03:39.9384 | 7样品涡旋 
2022-10-23 15:51:08.0302 | 涡旋回零 
2022-10-23 15:58:24.3152 | 2样品涡旋 
2022-10-23 16:00:25.5210 | 1样品涡旋 
2022-10-23 16:05:42.1780 | 4样品涡旋 
2022-10-23 16:09:40.3988 | 3样品涡旋 
2022-10-23 16:18:27.2445 | 5样品涡旋 
2022-10-23 16:48:29.2583 | 5样品涡旋 
2022-10-23 18:12:43.5728 | 涡旋回零 
2022-10-23 18:16:48.8338 | 1样品涡旋 
2022-10-23 18:23:14.0045 | 3样品涡旋 
2022-10-23 18:25:16.1089 | 2样品涡旋 
2022-10-23 18:31:26.5101 | 5样品涡旋 
2022-10-23 18:34:30.1838 | 1样品涡旋 
2022-10-23 18:37:57.9660 | 4样品涡旋 
2022-10-23 20:25:24.9815 | 涡旋回零 
2022-10-23 20:28:59.9600 | 1样品涡旋 
2022-10-23 20:32:04.7796 | 2样品涡旋 
2022-10-23 20:34:06.2098 | 3样品涡旋 
2022-10-23 20:40:10.1413 | 4样品涡旋 
2022-10-23 20:47:33.1563 | 5样品涡旋 
2022-10-23 20:58:05.4295 | 1样品涡旋 
2022-10-23 21:01:09.7075 | 2样品涡旋 
2022-10-23 21:02:49.5066 | 2样品涡旋 
2022-10-23 21:04:45.0346 | 3样品涡旋 
2022-10-23 21:12:59.5867 | 1样品涡旋 
2022-10-23 21:16:27.4417 | 5样品涡旋 
2022-10-23 21:18:59.5578 | 4样品涡旋 
2022-10-23 21:58:52.3766 | 1样品涡旋 
